Filename,Sample_ID,Species,Dev_stage,Sex,Age,Phenotype,Tissue,Tissue_complete,Collected_by,Collection_date,Biomaterial_provider,Geographic_location,Ecotype,Body_mass,Testes_mass,Bird_ID,Gonadosomatic_index,Sample_Type,Batch,Seq_provider,Lib_prep,Lib_kit,Seq_prep,Seq_kit,Lib_size,RIN
s1678_I_GON_01_R2.gz,s1678_I_GON_01,Calidris pugnax,Adult,Male,4,Independent,Gon,Male gonads (testes),Jasmine L. Loveland,6/14/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,169.77,3.28,1678,1.93,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38784960,7.9
s1678_I_LIV_01_R1.gz,s1678_I_LIV_01,Calidris pugnax,Adult,Male,4,Independent,Liv,Liver,Jasmine L. Loveland,6/14/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,169.77,3.28,1678,1.93,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31204882,7.8
s1678_I_LIV_01_R2.gz,s1678_I_LIV_01,Calidris pugnax,Adult,Male,4,Independent,Liv,Liver,Jasmine L. Loveland,6/14/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,169.77,3.28,1678,1.93,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31204882,7.8
s1678_I_PIT_01_R1.gz,s1678_I_PIT_01,Calidris pugnax,Adult,Male,4,Independent,Pit,Pituitary gland,Jasmine L. Loveland,6/14/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,169.77,3.28,1678,1.93,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25888152,NA
s1678_I_PIT_01_R2.gz,s1678_I_PIT_01,Calidris pugnax,Adult,Male,4,Independent,Pit,Pituitary gland,Jasmine L. Loveland,6/14/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,169.77,3.28,1678,1.93,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25888152,NA
s1680_S_ADR_01_R1.gz,s1680_S_ADR_01,Calidris pugnax,Adult,Male,5,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),36692340,NA
s1680_S_ADR_01_R2.gz,s1680_S_ADR_01,Calidris pugnax,Adult,Male,5,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),36692340,NA
s1680_S_BLO_01_R1.gz,s1680_S_BLO_01,Calidris pugnax,Adult,Male,5,Satellite,Blo,Blood,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,5,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46917270,5.1
s1680_S_BLO_01_R2.gz,s1680_S_BLO_01,Calidris pugnax,Adult,Male,5,Satellite,Blo,Blood,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,5,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46917270,5.1
s1680_S_GON_01_R1.gz,s1680_S_GON_01,Calidris pugnax,Adult,Male,5,Satellite,Gon,Male gonads (testes),Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29941766,7.2
s1680_S_GON_01_R2.gz,s1680_S_GON_01,Calidris pugnax,Adult,Male,5,Satellite,Gon,Male gonads (testes),Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29941766,7.2
s1680_S_HYP_02_R1.gz,s1680_S_HYP_02,Calidris pugnax,Adult,Male,5,Satellite,Hyp,Hypothalamus,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35613311,8.5
s1680_S_HYP_02_R2.gz,s1680_S_HYP_02,Calidris pugnax,Adult,Male,5,Satellite,Hyp,Hypothalamus,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35613311,8.5
s1680_S_LIV_01_R1.gz,s1680_S_LIV_01,Calidris pugnax,Adult,Male,5,Satellite,Liv,Liver,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),40552882,NA
s1680_S_LIV_01_R2.gz,s1680_S_LIV_01,Calidris pugnax,Adult,Male,5,Satellite,Liv,Liver,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),40552882,NA
s1680_S_LS_02_R1.gz,s1680_S_LS_02,Calidris pugnax,Adult,Male,5,Satellite,LS,Lateral septum,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),32538073,8.2
s1680_S_LS_02_R2.gz,s1680_S_LS_02,Calidris pugnax,Adult,Male,5,Satellite,LS,Lateral septum,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),32538073,8.2
s1680_S_NC_02_R1.gz,s1680_S_NC_02,Calidris pugnax,Adult,Male,5,Satellite,NC,Caudal nidopallium,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),23994271,8.6
s1680_S_NC_02_R2.gz,s1680_S_NC_02,Calidris pugnax,Adult,Male,5,Satellite,NC,Caudal nidopallium,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),23994271,8.6
s1680_S_PIT_01_R1.gz,s1680_S_PIT_01,Calidris pugnax,Adult,Male,5,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34926961,9.9
s1680_S_PIT_01_R2.gz,s1680_S_PIT_01,Calidris pugnax,Adult,Male,5,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34926961,9.9
s1680_S_POA_03_R1.gz,s1680_S_POA_03,Calidris pugnax,Adult,Male,5,Satellite,POM,Medial preoptic area,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31421385,8.1
s1680_S_POA_03_R2.gz,s1680_S_POA_03,Calidris pugnax,Adult,Male,5,Satellite,POM,Medial preoptic area,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),31421385,8.1
s1680_S_RAP_03_R1.gz,s1680_S_RAP_03,Calidris pugnax,Adult,Male,5,Satellite,Rap,Raphe,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28123801,NA
s1680_S_RAP_03_R2.gz,s1680_S_RAP_03,Calidris pugnax,Adult,Male,5,Satellite,Rap,Raphe,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28123801,NA
s1680_S_TNA_03_R1.gz,s1680_S_TNA_03,Calidris pugnax,Adult,Male,5,Satellite,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),22264185,7.6
s1680_S_TNA_03_R2.gz,s1680_S_TNA_03,Calidris pugnax,Adult,Male,5,Satellite,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),22264185,7.6
s1680_S_VTA_03_R1.gz,s1680_S_VTA_03,Calidris pugnax,Adult,Male,5,Satellite,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25455780,8.2
s1680_S_VTA_03_R2.gz,s1680_S_VTA_03,Calidris pugnax,Adult,Male,5,Satellite,VTA+SN,Ventral tegmental area and substantia nigra,Jasmine L. Loveland,6/15/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,159.64,3.48,1680,2.18,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),25455780,8.2
s1685_I_ADR_02_R1.gz,s1685_I_ADR_02,Calidris pugnax,Adult,Male,4,Independent,Adr,Adrenal glands,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),47593150,9.1
s1685_I_ADR_02_R2.gz,s1685_I_ADR_02,Calidris pugnax,Adult,Male,4,Independent,Adr,Adrenal glands,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Total RNA,1,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),47593150,9.1
s1685_I_LIV_01_R1.gz,s1685_I_LIV_01,Calidris pugnax,Adult,Male,4,Independent,Liv,Liver,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38241223,7
s1685_I_LIV_01_R2.gz,s1685_I_LIV_01,Calidris pugnax,Adult,Male,4,Independent,Liv,Liver,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),38241223,7
s1685_I_PIT_01_R1.gz,s1685_I_PIT_01,Calidris pugnax,Adult,Male,4,Independent,Pit,Pituitary gland,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),27208295,NA
s1685_I_PIT_01_R2.gz,s1685_I_PIT_01,Calidris pugnax,Adult,Male,4,Independent,Pit,Pituitary gland,Jasmine L. Loveland,6/13/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,172,2.8,1685,1.63,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),27208295,NA
s1693_S_ADR_01_R1.gz,s1693_S_ADR_01,Calidris pugnax,Adult,Male,6,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34390701,NA
s1693_S_ADR_01_R2.gz,s1693_S_ADR_01,Calidris pugnax,Adult,Male,6,Satellite,Adr,Adrenal glands,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),34390701,NA
s1693_S_GON_01_R1.gz,s1693_S_GON_01,Calidris pugnax,Adult,Male,6,Satellite,Gon,Male gonads (testes),Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28788765,7.3
s1693_S_GON_01_R2.gz,s1693_S_GON_01,Calidris pugnax,Adult,Male,6,Satellite,Gon,Male gonads (testes),Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),28788765,7.3
s1693_S_HYP_02_R1.gz,s1693_S_HYP_02,Calidris pugnax,Adult,Male,6,Satellite,Hyp,Hypothalamus,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),36842604,7.5
s1693_S_HYP_02_R2.gz,s1693_S_HYP_02,Calidris pugnax,Adult,Male,6,Satellite,Hyp,Hypothalamus,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),36842604,7.5
s1693_S_LIV_01_R1.gz,s1693_S_LIV_01,Calidris pugnax,Adult,Male,6,Satellite,Liv,Liver,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35508808,NA
s1693_S_LIV_01_R2.gz,s1693_S_LIV_01,Calidris pugnax,Adult,Male,6,Satellite,Liv,Liver,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),35508808,NA
s1693_S_LS_02_R1.gz,s1693_S_LS_02,Calidris pugnax,Adult,Male,6,Satellite,LS,Lateral septum,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),24097067,7.2
s1693_S_LS_02_R2.gz,s1693_S_LS_02,Calidris pugnax,Adult,Male,6,Satellite,LS,Lateral septum,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),24097067,7.2
s1693_S_NC_02_R1.gz,s1693_S_NC_02,Calidris pugnax,Adult,Male,6,Satellite,NC,Caudal nidopallium,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26409322,7.7
s1693_S_NC_02_R2.gz,s1693_S_NC_02,Calidris pugnax,Adult,Male,6,Satellite,NC,Caudal nidopallium,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,3,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),26409322,7.7
s1693_S_PIT_01_R1.gz,s1693_S_PIT_01,Calidris pugnax,Adult,Male,6,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29890002,10
s1693_S_PIT_01_R2.gz,s1693_S_PIT_01,Calidris pugnax,Adult,Male,6,Satellite,Pit,Pituitary gland,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,2,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),29890002,10
s1693_S_POA_03_R1.gz,s1693_S_POA_03,Calidris pugnax,Adult,Male,6,Satellite,POM,Medial preoptic area,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),37426147,7.4
s1693_S_POA_03_R2.gz,s1693_S_POA_03,Calidris pugnax,Adult,Male,6,Satellite,POM,Medial preoptic area,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,196.18,3.45,1693,1.76,Total RNA,4,DRESDEN-concept Genome Center (DcGC),Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),37426147,7.4
